time_category,is_weekend,is_payday,caption_length,hashtag_count,is_question,is_hard_selling,has_cta,type_encoded,is_success
3,1,1,505,29,0,0,0,0,0
1,0,1,188,9,0,0,0,0,0
3,1,1,552,25,0,0,1,0,0
3,1,1,785,30,0,1,1,0,0
1,0,1,520,27,1,0,0,1,0
0,0,1,517,28,0,0,1,0,0
3,0,1,357,29,0,0,0,0,0
3,0,1,283,3,1,0,1,0,0
3,0,1,488,0,1,1,1,0,0
3,0,1,1086,15,0,0,0,1,0
3,0,1,1084,15,0,0,0,0,0
3,0,1,171,0,0,0,1,1,0
0,1,1,86,0,0,0,0,0,0
0,1,1,68,0,0,1,0,1,0
3,0,1,812,31,1,0,1,0,0
3,0,1,600,31,0,0,1,0,0
0,0,0,1138,15,0,0,0,0,0
0,0,1,613,30,0,0,1,0,0
3,0,0,398,31,0,0,0,0,0
3,0,0,232,0,0,0,0,0,0
3,0,0,582,31,0,0,1,0,0
3,0,0,1084,15,0,0,0,0,0
3,1,0,515,31,0,0,1,0,0
3,0,0,504,31,0,0,0,0,0
3,1,0,650,30,0,0,1,0,0
1,1,0,552,29,0,0,1,1,0
3,0,0,610,31,1,0,1,0,0
0,1,0,478,31,0,0,0,0,0
1,1,0,638,31,0,0,0,0,0
3,0,0,822,31,0,0,1,0,0
0,1,0,703,32,0,0,1,0,0
1,0,0,27,0,0,0,0,1,0
1,0,0,612,30,0,0,1,0,0
0,0,0,711,28,0,1,1,0,0
1,0,0,692,30,0,0,1,0,0
3,0,0,561,30,0,0,0,0,0
3,0,0,422,31,0,0,0,0,0
3,0,0,179,0,1,0,0,0,0
3,0,0,605,28,0,0,1,0,0
0,0,0,717,30,0,0,1,0,0
3,0,0,597,30,0,0,1,0,0
3,0,0,802,30,1,0,1,0,0
3,0,0,471,30,0,0,0,0,0
0,0,0,552,29,0,0,1,1,0
3,0,0,198,0,1,1,0,0,0
2,0,0,551,29,0,0,1,1,0
2,0,0,822,28,1,1,1,0,0
3,0,0,110,0,0,1,0,0,0
1,1,0,744,30,0,0,1,0,0
2,0,0,686,30,0,0,1,0,0
0,1,0,613,29,1,0,1,1,0
1,1,0,55,0,0,0,0,1,0
1,0,0,770,30,0,1,1,0,0
3,0,0,661,30,0,1,1,0,0
2,0,0,27,0,1,0,0,1,0
3,0,0,85,0,0,0,0,0,0
3,0,0,226,5,0,0,1,0,0
3,0,0,637,31,0,0,1,0,0
3,0,0,536,29,0,0,0,0,0
3,0,0,61,0,0,0,0,0,0
0,0,0,24,0,0,0,0,1,0
1,0,0,48,0,0,0,0,1,0
0,1,0,765,30,1,0,1,0,0
3,0,0,69,0,0,1,0,0,0
0,0,0,702,30,0,0,1,0,0
3,0,0,550,30,0,0,1,0,0
0,0,0,601,30,0,0,1,0,0
3,0,0,64,0,0,0,0,0,0
3,0,0,80,0,0,0,0,0,0
1,1,0,654,30,0,0,1,0,0
1,0,1,701,30,1,0,1,0,0
1,1,0,562,29,0,0,1,1,0
1,0,1,660,30,0,0,1,0,0
1,0,1,924,30,0,1,1,0,0
3,0,1,640,30,1,0,1,0,0
3,0,1,536,31,0,0,0,0,0
0,0,1,938,30,0,1,1,0,0
3,0,1,615,30,0,0,1,0,0
3,0,1,55,0,0,0,0,1,0
3,0,1,104,0,0,0,0,1,0
3,0,1,381,0,1,0,1,0,0
2,0,1,694,30,0,0,1,0,0
0,0,1,656,0,0,0,1,0,0
3,0,1,694,30,0,0,1,0,0
3,0,1,735,30,1,0,1,0,0
3,0,1,24,0,0,0,0,0,0
3,0,1,702,30,1,0,1,0,0
3,0,1,82,0,0,0,0,0,0
3,0,1,221,0,1,0,0,0,0
0,0,1,685,30,0,1,1,0,0
3,0,1,640,30,0,0,1,0,0
1,0,1,630,30,0,0,1,0,0
0,0,1,720,30,1,0,1,0,0
3,0,1,164,0,0,0,1,0,0
0,0,1,660,30,0,0,1,0,0
0,1,1,694,30,0,0,1,0,0
3,1,1,792,30,1,0,1,0,0
0,1,1,171,0,0,0,0,1,0
3,0,1,717,30,0,0,1,0,0
0,0,1,916,30,0,1,1,1,0
1,1,1,24,0,0,0,0,1,0
0,1,1,648,30,1,0,1,0,0
3,1,1,678,30,0,0,1,0,0
0,0,1,746,30,1,1,1,0,0
3,0,1,727,30,0,0,1,0,0
3,0,1,617,31,0,0,0,0,0
0,0,1,921,30,0,1,1,0,0
3,0,1,1022,30,0,0,1,0,0
3,0,1,746,30,1,1,1,0,0
3,0,1,874,30,1,0,1,0,0
0,0,1,203,4,1,0,0,0,0
3,0,1,546,4,1,0,0,0,0
0,0,1,746,30,1,1,1,0,0
1,0,1,727,31,0,0,1,0,0
3,0,1,826,25,0,1,1,0,0
3,0,1,127,1,0,0,1,0,0
0,0,1,457,30,0,0,0,0,0
1,0,1,874,30,1,0,1,0,0
3,0,1,1108,1,1,0,0,0,0
1,0,1,80,0,0,0,0,1,0
1,0,1,727,30,0,0,1,0,0
0,0,1,714,30,0,0,1,0,0
0,0,1,702,30,0,0,1,0,0
1,1,0,541,31,0,1,0,1,0
0,0,1,633,30,0,0,1,0,0
1,1,0,219,14,0,0,0,1,0
1,1,0,573,31,1,0,1,0,0
3,1,0,502,31,1,0,0,0,0
3,1,0,564,30,1,1,1,0,0
0,1,0,510,31,1,0,0,0,0
1,1,0,854,30,1,1,1,0,0
0,1,0,668,30,1,1,0,0,0
2,0,0,519,30,1,0,0,1,0
1,0,0,867,30,1,0,1,0,0
0,0,0,634,30,0,0,1,0,0
0,0,0,903,30,1,1,1,0,0
1,0,0,519,32,0,0,0,0,0
3,0,0,897,31,0,0,0,0,0
0,0,0,622,30,0,0,1,0,0
0,0,0,199,11,1,0,0,1,0
0,0,0,619,30,0,0,1,0,0
2,0,0,21,0,0,0,0,1,0
3,0,0,294,9,0,0,1,0,0
2,1,0,1087,15,0,0,0,0,0
0,0,0,829,30,0,0,1,0,0
2,1,0,122,7,0,0,0,0,0
0,0,0,288,8,0,0,0,1,0
2,1,0,85,7,0,0,0,1,0
0,0,0,758,31,0,1,1,0,0
3,0,0,1068,15,0,0,0,0,0
1,0,0,1126,30,0,1,1,0,0
2,0,0,1136,30,0,1,1,0,0
2,0,0,1235,30,0,1,1,0,0
2,1,0,1235,30,0,1,1,0,0
3,0,0,651,28,0,1,1,0,0
2,1,0,1235,30,0,1,1,0,0
1,0,0,70,6,0,0,0,1,0
1,0,0,1235,30,0,1,1,0,0
3,1,0,1235,30,0,1,1,0,0
3,1,0,1235,30,0,1,1,0,0
0,0,1,1136,30,0,1,1,0,0
3,1,0,1235,30,0,1,1,0,0
3,1,0,598,14,0,0,1,0,0
3,1,0,579,14,0,0,1,0,0
0,0,1,1136,30,0,1,1,0,0
3,1,1,1126,30,0,1,1,0,0
0,1,1,1139,15,0,0,0,0,0
3,1,1,1126,30,0,1,1,0,0
0,1,1,1156,15,0,0,0,0,0
3,1,1,1126,30,0,1,1,0,0
0,1,1,586,14,0,0,1,0,0
3,1,1,1126,30,0,1,1,0,0
3,1,1,1235,30,0,1,1,0,0
2,0,1,1126,30,0,1,1,0,0
1,0,1,1126,30,0,1,1,0,0
1,1,1,1126,30,0,1,1,0,0
1,1,1,1126,30,0,1,1,0,0
1,0,1,1126,30,0,1,1,0,0
2,1,1,1153,15,0,0,0,0,0
2,1,1,605,14,0,0,1,0,0
1,1,1,1126,30,0,1,1,0,0
2,1,1,1083,15,0,0,0,0,0
2,0,0,599,14,0,0,1,0,0
1,1,0,1126,30,0,1,1,0,0
1,0,0,643,28,0,1,1,0,0
1,1,0,1126,30,0,1,1,0,0
0,1,0,1235,30,0,1,1,0,0
2,0,0,598,14,0,0,1,0,0
3,0,0,255,0,0,0,0,0,0
3,0,0,1126,30,0,1,1,0,0
1,0,0,1235,30,0,1,1,0,0
3,0,0,1235,30,0,1,1,0,0
0,1,0,1126,30,0,1,1,0,0
0,0,0,507,30,0,1,0,0,0
2,0,0,1126,30,0,1,1,0,0
2,1,1,1167,15,0,0,0,0,0
2,1,1,1167,15,0,0,0,0,0
0,0,0,1126,30,0,1,1,0,0
2,0,0,1169,15,0,0,0,0,0
0,1,1,1126,30,0,1,1,0,0
3,1,1,1126,30,0,1,1,0,0
0,1,1,1126,30,0,1,1,0,0
2,1,1,548,23,1,0,1,0,0
2,0,1,1126,30,0,1,1,0,0
2,0,1,1068,15,0,0,0,0,0
2,0,1,1167,15,0,0,0,0,0
1,0,1,709,28,0,1,1,0,0
2,0,1,1151,15,0,0,0,0,0
2,0,1,709,28,0,1,1,0,0
1,0,1,700,28,0,1,1,0,0
1,1,1,633,28,0,1,1,0,0
1,1,1,669,28,0,1,1,0,0
1,1,1,1126,30,0,1,1,0,0
1,1,1,1126,30,0,1,1,0,0
1,1,1,1126,30,0,1,1,0,0
0,0,1,917,30,0,1,1,0,0
0,0,1,518,11,1,1,1,0,0
2,0,0,698,28,0,1,1,0,0
0,0,0,932,6,0,0,1,0,0
2,0,0,698,28,0,1,1,0,0
0,0,0,932,6,0,0,1,0,0
2,0,0,700,28,0,1,1,0,0
2,0,0,698,28,0,1,1,0,0
1,0,0,1068,15,0,0,0,0,0
1,0,0,1151,15,0,0,0,0,0
0,0,0,1068,15,0,0,0,0,0
3,0,0,1047,30,0,1,1,0,0
0,0,0,610,11,1,1,1,0,0
3,0,0,1151,15,0,0,0,0,0
2,0,0,703,15,0,1,1,0,0
2,0,0,1093,21,1,1,1,0,0
1,0,0,917,30,0,1,1,0,0
2,0,0,1124,21,1,1,1,0,0
3,1,0,917,30,0,1,1,0,0
0,0,0,1047,30,0,1,1,0,0
2,0,0,1068,15,0,0,0,0,0
1,0,0,1047,30,0,1,1,0,0
1,0,0,1047,30,0,1,1,0,0
3,1,0,1047,30,0,1,1,0,0
3,0,0,1047,30,0,1,1,0,0
0,1,0,863,30,0,1,1,0,0
2,0,1,930,31,0,1,1,0,0
2,1,1,1168,15,0,0,0,0,0
2,0,1,917,30,0,1,1,0,0
2,0,1,1047,30,0,1,1,0,0
1,1,1,536,23,0,0,1,0,0
2,0,1,930,31,0,1,1,0,0
0,1,1,1047,30,0,1,1,0,0
3,0,1,283,5,0,1,0,0,0
1,1,1,1154,15,0,0,0,0,0
2,1,1,863,30,0,1,1,0,0
2,0,1,1139,15,0,0,0,0,0
1,0,1,1165,15,1,0,0,0,0
3,1,0,250,4,0,1,1,0,0
0,1,0,400,8,1,1,0,0,0
2,0,1,1138,15,0,0,0,0,0
2,1,1,175,4,0,0,0,0,0
2,0,1,1132,15,0,0,0,0,0
3,0,1,230,7,0,0,0,0,0
3,1,0,1011,31,0,1,1,0,0
3,0,0,708,28,0,1,1,0,0
3,0,0,708,28,0,1,1,0,0
3,1,0,708,28,0,1,1,0,0
3,0,0,709,28,0,1,1,0,0
3,0,0,708,28,0,1,1,0,0
3,0,0,708,28,0,1,1,0,0
1,0,0,1011,31,0,1,1,0,0
2,0,0,1017,31,0,1,1,0,0
1,0,0,1005,31,0,1,1,0,0
0,0,0,1017,31,0,1,1,0,0
1,0,0,1047,30,0,1,1,0,0
0,0,0,886,15,0,1,0,0,0
2,0,0,536,23,0,0,1,0,0
2,0,0,536,23,0,0,1,0,0
1,0,0,1021,31,0,1,1,0,0
2,0,0,1021,31,0,1,1,0,0
3,0,0,1018,31,0,1,1,0,0
1,0,0,1160,15,0,1,0,0,0
1,0,0,1008,31,0,1,1,0,0
0,1,0,536,23,0,0,1,0,0
1,1,0,1005,31,0,1,1,0,0
1,0,0,283,0,0,1,0,0,0
3,0,0,1015,31,0,1,1,0,0
1,0,0,1005,31,0,1,1,0,0
3,0,0,1008,31,0,1,1,0,0
3,1,0,1005,31,0,1,1,0,0
3,1,0,1005,31,0,1,1,0,0
3,0,0,1008,31,0,1,1,0,0
3,1,0,1005,31,0,1,1,0,0
3,0,0,1009,31,0,1,1,0,0
1,0,1,14,0,0,0,0,0,0
1,1,1,959,31,0,1,1,0,0
1,1,1,959,31,0,1,1,0,0
3,1,1,959,31,0,1,1,0,0
3,0,0,1005,31,0,1,1,0,0
1,1,1,959,31,0,1,1,0,0
1,0,1,950,31,0,1,1,0,0
1,1,1,952,13,1,1,1,0,0
1,0,1,925,31,0,1,1,0,1
1,0,1,541,23,0,0,1,0,1
3,0,1,925,31,0,1,1,0,0
1,0,1,925,31,0,1,1,0,1
3,0,1,925,31,0,1,1,0,0
1,0,1,453,32,0,1,0,0,1
1,0,1,1047,30,0,1,1,0,1
1,0,1,1047,30,0,1,1,0,1
1,1,1,129,0,0,1,0,1,1
1,1,1,78,0,0,0,0,1,1
1,1,1,863,30,0,1,1,0,1
2,1,1,1047,30,0,1,1,1,1
3,1,1,925,31,0,1,1,0,1
3,0,0,925,31,0,1,1,0,1
0,0,0,1006,30,0,1,1,0,1
1,0,0,925,31,0,1,1,0,1
3,1,1,925,31,0,1,1,0,1
1,0,0,925,31,0,1,1,0,1
3,0,0,863,30,0,1,1,0,1
0,0,0,1006,30,0,1,1,0,1
1,1,0,1181,15,0,0,0,0,1
0,0,0,1006,30,0,1,1,0,1
0,0,0,1006,30,0,1,1,0,1
1,0,0,788,15,0,1,0,0,1
0,0,0,1006,30,0,1,1,0,1
2,1,0,543,23,0,0,1,0,1
1,1,0,1132,15,0,0,0,0,1
1,1,0,1180,15,0,0,0,0,1
0,1,0,568,23,0,0,1,0,1
0,1,0,568,23,0,0,1,0,1
0,1,0,568,23,0,0,1,0,1
3,1,0,784,15,0,1,0,0,1
3,1,0,788,15,0,1,0,0,1
3,0,0,862,30,0,1,1,0,1
0,1,0,546,23,0,0,1,0,1
3,1,0,1087,15,0,1,0,0,1
0,1,0,566,26,0,0,1,0,1
0,1,0,542,23,0,0,1,0,1
3,1,0,788,15,0,1,0,0,1
1,0,0,1019,30,0,1,1,0,1
3,0,0,337,28,0,0,0,0,1
0,0,0,784,15,0,1,0,0,1
0,0,0,542,23,0,0,1,0,1
0,0,0,863,30,0,1,1,0,1
3,0,0,842,30,0,1,1,0,1
3,0,0,862,30,0,1,1,0,1
3,0,0,535,23,0,0,1,0,1
0,0,0,862,30,0,1,1,0,1
0,0,0,862,30,0,1,1,0,1
2,1,0,862,30,0,1,1,0,1
2,1,0,862,30,0,1,1,0,1
0,0,0,858,30,0,1,1,0,1
2,1,0,863,30,0,1,1,0,1
0,1,0,546,23,0,0,1,0,1
2,1,0,862,30,0,1,1,0,1
1,1,0,546,23,0,0,1,0,1
1,0,0,1019,30,0,1,1,0,1
1,0,0,580,23,0,0,1,0,1
3,1,0,1019,30,0,1,1,0,1
3,0,0,566,23,0,0,1,0,1
1,0,0,573,23,0,0,1,0,1
1,0,0,546,23,0,0,1,0,1
1,0,0,1019,30,0,1,1,0,1
1,0,0,543,23,0,0,1,0,1
0,0,0,862,30,0,1,1,0,1
1,0,0,1019,30,0,1,1,0,1
0,0,0,1019,30,0,1,1,0,1
1,1,0,839,30,0,1,1,0,1
3,1,0,1019,30,0,1,1,0,1
0,1,1,862,30,0,1,1,0,1
0,1,1,863,30,0,1,1,0,1
0,1,1,542,23,0,0,1,0,1
3,1,1,585,23,0,0,1,0,1
2,0,1,862,30,0,1,1,0,1
2,0,1,846,30,0,1,1,0,1
2,0,1,587,23,0,0,1,0,1
3,1,1,585,23,0,0,1,0,1
3,1,1,542,23,0,0,1,0,1
1,0,1,1019,30,0,1,1,0,1
1,1,1,751,28,0,1,1,0,1
0,1,1,1019,30,0,1,1,0,1
1,1,1,708,28,0,1,1,0,1
1,1,1,707,28,0,1,1,0,1
1,1,1,1014,30,0,1,1,0,1
1,1,1,749,28,0,1,1,0,1
0,1,1,1019,30,0,1,1,0,1
0,0,1,1019,30,0,1,1,0,1
1,0,1,586,23,0,0,1,0,1
0,0,1,862,30,0,1,1,0,1
0,0,1,862,30,0,1,1,0,1
3,1,1,1019,30,0,1,1,0,1
0,0,1,863,30,0,1,1,0,1
3,0,1,809,0,0,1,1,0,1
0,0,1,1019,30,0,1,1,0,1
0,0,1,1019,30,0,1,1,0,1
3,0,1,693,0,0,0,1,0,1
0,0,1,1019,30,0,1,1,0,1
0,0,1,467,29,0,1,0,0,1
0,0,1,863,30,0,1,1,0,1
0,0,1,1019,30,0,1,1,0,1
2,1,0,542,23,0,0,1,0,1
2,1,0,587,23,0,0,1,0,1
1,0,0,862,30,0,1,1,0,1
3,0,0,862,30,0,1,1,0,1
0,0,0,542,23,0,0,1,0,1
1,0,0,862,30,0,1,1,0,1
1,0,0,862,30,0,1,1,0,1
1,0,0,1019,30,0,1,1,0,1
0,0,0,839,30,0,1,1,0,1
1,0,0,1019,30,0,1,1,0,1
1,0,0,902,30,0,1,1,0,1
1,0,0,1019,30,0,1,1,0,1
0,0,1,55,0,0,0,0,0,1
3,1,1,400,28,0,1,0,0,1
0,0,1,564,23,0,0,1,0,1
0,0,1,542,23,0,0,1,0,1
3,0,1,457,28,0,1,0,0,1
0,1,1,573,11,0,1,1,0,1
2,1,1,564,23,0,0,1,0,0
3,1,1,564,23,0,0,1,0,1
2,1,1,572,11,1,1,1,0,0
3,1,1,1019,30,0,1,1,0,1
2,0,1,542,23,0,0,1,0,0
2,0,1,542,23,0,0,1,0,0
2,1,1,542,23,0,0,1,0,0
1,1,1,839,30,0,1,1,0,0
1,0,0,276,8,0,1,0,0,0
1,1,1,839,30,0,1,1,0,0
3,1,1,322,8,0,1,0,0,0
1,1,1,542,23,0,0,1,0,0
1,1,1,261,2,0,0,1,0,0
1,1,1,839,30,0,1,1,0,0
0,0,0,1019,30,0,1,1,0,0
0,1,0,560,23,0,0,1,0,0
1,0,0,542,23,0,0,1,0,0
3,1,0,593,23,0,0,1,0,0
0,1,0,542,23,0,0,1,0,0
2,0,0,542,23,0,0,1,0,0
1,0,0,1019,30,0,1,1,0,0
0,0,0,547,23,0,0,1,0,0
3,0,0,407,29,0,1,0,0,0
1,0,0,1019,30,0,1,1,0,0
2,1,0,407,29,0,1,0,0,0
2,0,0,568,23,0,0,1,0,0
1,0,0,564,23,0,0,1,0,0
2,0,0,1019,30,0,1,1,0,0
0,0,0,547,23,0,0,1,0,0
3,1,0,1492,11,1,1,1,0,0
3,1,0,1344,11,1,1,1,0,0
0,1,0,407,29,0,1,0,0,0
0,1,0,407,29,0,1,0,0,0
0,1,0,1019,30,0,1,1,0,0
3,1,0,1517,11,1,1,1,0,0
3,1,0,1147,10,1,1,1,0,0
3,1,0,1132,11,1,1,1,0,0
2,1,0,931,11,1,1,1,0,0
3,1,0,1397,11,1,1,1,0,0
3,1,0,1529,11,1,1,1,0,0
0,1,1,542,23,0,0,1,0,0
0,1,1,543,23,0,0,1,0,0
0,1,1,542,23,0,0,1,0,0
0,1,1,1397,11,1,1,1,0,0
0,1,1,2153,11,1,1,1,0,0
0,1,1,1529,11,1,1,1,0,0
0,1,1,1345,11,1,1,1,0,0
0,1,1,1517,11,1,1,1,0,0
0,1,1,568,23,0,0,1,0,0
0,1,1,568,23,0,0,1,0,0
0,1,1,1132,11,1,1,1,0,0
0,1,1,1156,10,1,1,1,0,0
0,1,1,1468,11,1,1,1,0,0
2,1,1,568,23,0,0,1,0,0
2,1,1,560,33,0,1,1,0,0
2,1,1,568,23,0,0,1,0,0
1,1,0,402,28,0,1,0,0,0
1,1,0,551,26,0,0,1,0,0
1,1,0,551,26,0,0,1,0,0
1,0,0,708,28,0,1,1,0,0
1,0,0,708,28,0,1,1,0,0
0,1,1,568,23,0,0,1,0,0
2,0,1,574,28,0,0,1,0,0
1,1,0,551,26,0,0,1,0,0
1,1,0,504,33,0,1,1,0,0
2,0,0,561,23,0,0,1,0,0
1,0,0,602,30,0,0,1,0,0
2,0,0,549,33,0,1,1,0,0
0,1,1,768,28,0,1,1,0,0
3,1,0,428,31,0,1,0,0,0
2,0,1,407,29,0,1,0,0,0
0,1,1,504,33,0,1,1,0,0
0,1,0,529,26,0,0,1,0,0
1,0,1,708,28,0,1,1,0,0
1,0,0,402,28,0,1,0,0,0
2,0,0,402,28,0,1,0,0,0
1,0,0,402,28,0,1,0,0,0
2,0,0,402,28,0,1,0,0,0
0,1,1,504,33,0,1,1,0,0
1,0,0,402,28,0,1,0,0,0
1,0,0,402,28,0,1,0,0,0
2,0,1,402,28,0,1,0,0,0
1,1,0,504,33,0,1,1,0,0
1,0,0,402,28,0,1,0,0,0
0,0,0,573,28,0,1,0,0,0
1,0,0,402,28,0,1,0,0,0
1,1,0,504,33,0,1,1,0,0
0,0,0,872,30,0,1,1,0,0
2,1,0,639,28,0,0,1,0,0
0,1,0,541,23,0,0,1,0,0
3,0,0,325,25,0,0,0,0,0
2,0,0,325,25,0,0,0,0,0
0,0,0,325,25,0,0,0,0,0
2,0,0,573,28,0,1,0,0,0
3,1,0,749,30,0,1,1,0,0
3,0,0,414,31,0,0,1,0,0
3,1,0,750,30,0,1,1,0,0
0,1,0,708,28,0,1,1,0,0
3,0,0,568,23,0,0,1,0,0
0,0,0,325,25,0,0,0,0,0
0,1,0,325,25,0,0,0,0,0
0,0,0,527,26,0,0,1,0,0
1,1,0,402,28,0,1,0,0,0
3,0,0,526,26,0,0,1,0,0
0,0,0,532,26,0,0,1,0,0
2,1,0,573,23,0,0,1,0,0
1,1,0,612,28,0,0,1,0,0
1,0,1,400,28,0,1,0,0,0
3,1,0,595,23,0,0,1,0,0
1,0,1,325,25,0,0,0,0,0
2,0,1,573,23,0,0,1,0,0
1,0,1,611,28,0,1,0,0,0
2,0,1,677,28,0,1,1,0,0
1,0,1,511,25,0,0,1,0,0
1,1,1,776,30,0,1,1,0,0
3,0,1,1278,25,0,1,1,0,0
3,0,1,327,25,0,0,0,0,0
0,0,1,768,28,0,1,1,0,0
1,0,1,573,23,0,0,1,0,0
3,1,0,709,30,0,1,1,0,0
1,0,1,677,28,0,1,1,0,0
1,0,1,511,25,0,0,1,0,0
0,1,0,563,26,0,0,1,0,0
1,0,1,708,28,0,1,1,0,0
0,1,0,563,26,0,0,1,0,0
1,0,1,325,25,0,0,0,0,0
1,0,0,325,25,0,0,0,0,0
1,0,0,574,28,0,0,1,0,0
0,1,0,746,30,0,1,1,0,0
3,0,0,746,30,0,1,1,0,0
1,1,0,520,26,0,0,1,0,0
2,0,0,325,25,0,0,0,0,0
0,0,0,784,30,0,1,1,0,0
0,0,0,520,26,0,0,1,0,0
0,0,1,781,30,0,1,1,0,0
0,0,1,781,30,0,1,1,0,0
3,0,0,428,31,0,1,0,0,0
3,0,1,634,28,0,1,1,0,0
3,1,0,325,25,0,0,0,0,0
1,0,0,400,28,0,1,0,0,0
0,0,1,325,25,0,0,0,0,0
1,0,0,699,28,0,1,1,0,0
0,0,1,781,30,0,1,1,0,0
1,1,1,325,25,0,0,0,0,0
3,0,1,325,25,0,0,0,0,1
3,0,1,781,30,0,1,1,0,1
3,0,1,781,30,0,1,1,0,1
3,0,1,781,30,0,1,1,0,1
3,0,1,325,25,0,0,0,0,1
1,1,1,740,30,0,1,1,0,1
1,1,1,550,28,0,0,1,0,1
2,1,1,400,28,0,1,0,0,1
1,1,1,740,30,0,1,1,0,1
1,1,1,740,30,0,1,1,0,1
3,1,1,554,28,0,1,0,0,1
1,1,1,740,30,0,1,1,0,1
3,1,1,325,25,0,0,0,0,1
3,1,1,574,28,0,0,1,0,1
3,1,1,785,30,0,1,1,0,1
0,0,1,544,26,0,0,1,0,1
0,0,0,573,28,0,0,1,0,1
1,0,0,519,26,0,0,1,0,1
1,1,0,543,26,0,0,1,0,1
3,1,0,740,30,0,1,1,0,1
0,0,0,545,26,0,0,1,0,1
1,0,0,573,23,0,0,1,0,1
3,0,0,568,28,0,1,1,0,1
0,1,0,580,26,0,0,1,0,1
2,1,0,573,28,0,0,1,0,1
1,1,0,553,26,0,0,1,0,1
0,0,0,639,28,0,0,1,0,1
1,1,0,575,26,0,1,1,0,1
1,1,0,400,28,0,1,0,0,1
1,1,0,562,26,0,0,1,0,1
1,1,1,639,28,0,0,1,0,1
1,1,1,639,28,0,0,1,0,1
3,1,1,542,28,0,1,0,0,1
1,1,1,639,28,0,0,1,0,1
0,1,1,541,28,0,1,0,0,1
0,1,0,1421,28,0,1,1,0,1
0,0,0,639,28,0,0,1,0,1
0,0,0,639,28,0,0,1,0,1
2,0,1,639,28,0,0,1,0,1
2,0,1,639,28,0,0,1,0,1
3,1,1,683,30,0,1,1,0,1
3,1,1,678,30,0,1,1,0,1
2,0,1,639,28,0,0,1,0,1
0,1,1,684,30,0,1,1,0,0
0,0,1,1246,28,0,1,1,0,0
3,1,1,629,28,0,1,1,0,0
3,1,1,633,28,0,0,1,0,0
3,1,1,639,28,0,0,1,0,0
2,0,0,644,15,0,0,1,0,0
2,1,1,616,26,0,0,1,0,0
3,1,0,565,28,0,0,1,0,0
3,1,0,622,28,0,1,1,0,0
2,0,0,256,15,0,0,1,0,0
0,1,0,777,28,0,1,1,0,0
2,1,0,574,28,0,0,1,0,0
0,1,0,777,28,0,1,1,0,0
0,1,0,763,28,0,1,1,0,0
1,1,0,574,28,0,0,1,0,0
0,1,0,763,28,0,1,1,0,0
2,0,0,373,15,0,0,1,0,0
1,1,0,574,28,0,0,1,0,0
0,1,1,526,30,0,1,1,0,0
3,0,1,544,26,0,0,1,0,0
0,1,0,532,26,0,0,1,0,0
0,0,1,549,26,0,0,1,0,0
3,1,1,544,26,0,0,1,0,0
3,1,0,549,26,0,0,1,0,0
0,1,0,537,26,0,0,1,0,0
3,1,0,544,26,0,0,1,0,0
1,0,1,615,28,0,1,0,0,0
1,0,1,615,28,0,1,0,0,0
0,0,1,308,20,0,1,1,0,0
1,0,1,400,28,0,1,0,0,0
1,0,1,615,28,0,1,0,0,0
1,0,1,400,28,0,1,0,0,0
0,0,1,666,15,0,1,1,0,0
1,0,1,400,28,0,1,0,0,0
0,0,1,578,28,0,1,0,0,0
0,0,1,1571,9,0,1,1,0,0
0,0,1,578,28,0,1,0,0,0
0,0,1,578,28,0,1,0,0,0
0,0,1,600,28,0,1,0,0,0
0,0,1,600,28,0,1,0,0,0
2,1,0,400,28,0,1,0,0,0
0,0,1,576,28,0,1,0,0,0
0,0,1,648,30,0,1,1,0,0
0,0,1,648,30,0,1,1,0,0
3,0,1,576,28,0,1,0,0,0
0,0,1,576,28,0,1,0,0,0
0,0,1,648,30,0,1,1,0,0
2,1,0,400,28,0,1,0,0,0
1,0,0,400,28,0,1,0,0,0
0,0,0,838,28,0,1,1,0,0
2,1,0,400,28,0,1,0,0,0
1,0,0,400,28,0,1,0,0,0
1,0,0,400,28,0,1,0,0,0
3,1,0,545,28,1,1,1,0,0
3,1,0,547,28,1,1,1,0,0
0,0,0,838,28,0,1,1,0,0
0,1,0,642,28,0,1,1,0,0
0,1,0,642,28,0,1,1,0,0
0,0,0,838,28,0,1,1,0,0
0,1,0,642,28,0,1,1,0,0
1,0,0,2181,0,0,0,1,0,0
3,0,0,689,30,1,1,0,0,0
3,0,0,655,28,1,1,0,0,0
1,0,1,537,30,0,1,0,0,0
1,0,1,502,28,0,1,0,0,0
1,0,1,537,30,0,1,0,0,0
3,0,0,691,30,1,1,0,0,0
3,1,1,400,28,0,1,0,0,0
3,1,1,400,28,0,1,0,0,0
3,1,1,400,28,0,1,0,0,0
3,1,1,400,28,0,1,0,0,0
3,1,1,717,29,1,1,0,0,0
3,1,1,695,28,0,1,1,0,0
3,1,1,695,28,0,1,1,0,0
0,1,1,869,28,0,1,1,0,0
0,1,1,869,28,0,1,1,0,0
0,1,1,869,28,0,1,1,0,0
0,1,1,542,28,0,1,0,0,0
0,1,1,542,28,0,1,0,0,0
3,0,1,365,12,0,1,0,0,0
0,1,1,542,28,0,1,0,0,0
2,0,1,365,12,0,1,0,0,0
2,0,0,380,12,0,1,0,0,0
2,0,0,380,12,0,1,0,0,0
2,0,1,365,12,0,1,0,0,0
2,0,1,365,12,0,1,0,0,0
